[0.0, 0.09421348571777344]
[0.36383790969848917, 0.10434150695800781]
[0.3734503746032729, 0.09778022766113281]
[0.4021509170532269, 0.0928497314453125]
[0.4118351936340332, 0.10241508483886719]
[0.4118048667907743, 0.09661674499511719]
[0.43103618621826456, 0.08950233459472656]
[0.44058361053468076, 0.10029792785644531]
[0.45005521774291424, 0.10390281677246094]
[0.46904735565185973, 0.09799957275390625]
[0.4883885383605957, 0.10007858276367188]
[0.4977734565734835, 0.10794639587402344]
[0.49805135726928995, 0.0970458984375]
[0.5169857025146527, 0.09309768676757812]
[0.5167006492614803, 0.10301589965820312]
[0.5168894767761216, 0.09885787963867188]
[0.5358529090881419, 0.0904083251953125]
[0.5550176620483427, 0.10046005249023438]
[0.5645698547363267, 0.10586738586425781]
[0.5837045669555678, 0.0968170166015625]
[0.61235160827637, 0.09657859802246094]
[0.6409263610839915, 0.10976791381835938]
[0.6505088806152415, 0.10132789611816406]
[0.6694488525390625, 0.09340286254882812]
[0.6885688781738324, 0.10041236877441406]
[0.7172307014465389, 0.1000213623046875]
[0.7363183975219769, 0.09342193603515625]
[0.7649059295654297, 0.09899139404296875]
[0.7837305068969727, 0.1073455810546875]
[0.8029148101806669, 0.09953498840332031]
[0.8315047264099107, 0.10081291198730469]
[0.85053453445434, 0.1114654541015625]
[0.8602831840515108, 0.10129928588867188]
[0.8888435363769531, 0.09184837341308594]
[0.8984264373779283, 0.09876251220703125]
[0.92710027694703, 0.0945281982421875]
[0.9366524696350211, 0.08798599243164062]
[0.9460977554321417, 0.09779930114746094]
[0.9557465553283748, 0.10190963745117188]
[0.9653255462646442, 0.09390830993652344]
[0.9745795249938993, 0.09575843811035156]
[0.9744820594787598, 0.107574462890625]
[0.9842586517334055, 0.09935379028320312]
[1.0033163070678768, 0.09613990783691406]
[1.0127155303955178, 0.10249137878417969]
[1.022463035583499, 0.10614395141601562]
[1.0318694114685059, 0.10210037231445312]
[1.041569328308107, 0.11162757873535156]
[1.060755920410159, 0.12572288513183594]
[1.079888248443602, 0.14545440673828125]
[1.1086034774780273, 0.157623291015625]
[1.1275241851806612, 0.1630878448486328]
[1.1469439506530819, 0.1623249053955078]
[1.1755314826965346, 0.1725292205810547]
[1.1753050804138283, 0.1812458038330078]
[1.1849008560180607, 0.184783935546875]
[1.2135817527771096, 0.1882457733154297]
[1.223203086853026, 0.20612716674804688]
[1.2324981689453125, 0.20862579345703125]
[1.2422583580017132, 0.20349502563476562]
[1.27076091766358, 0.2151966094970703]
[1.2802260398864718, 0.21866798400878906]
[1.2898744583129869, 0.21549224853515625]
[1.318612957000731, 0.209808349609375]
[1.3281850814819336, 0.2115345001220703]
[1.3376426696777415, 0.20544052124023438]
[1.3566760063171373, 0.2193164825439453]
[1.3757053375244155, 0.25328636169433594]
[1.394960689544675, 0.27164459228515625]
[1.4139500617980971, 0.27909278869628906]
[1.4426146507263198, 0.30162811279296875]
[1.461728572845459, 0.3414344787597656]
[1.4808916091919002, 0.3453636169433594]
[1.4998515129089327, 0.3555011749267578]
[1.518791484832768, 0.3798675537109375]
[1.528235530853273, 0.38399696350097656]
[1.5569116592407255, 0.3890514373779297]
[1.585350322723393, 0.4049491882324219]
[1.6138956069946317, 0.41954994201660156]
[1.6521226882934599, 0.4226493835449219]
[1.6804918289184556, 0.4356575012207031]
[1.718618774414061, 0.4519081115722656]
[1.7469543457031236, 0.4461479187011719]
[1.7850518226623535, 0.44678688049316406]
[1.8135478973388643, 0.4662609100341797]
[1.8423593521118278, 0.4662609100341797]
[1.8803437232971305, 0.46059608459472656]
[1.9185029029846206, 0.493621826171875]
[1.9472216606140194, 0.5126571655273438]
[1.9759352684021039, 0.5268192291259766]
[2.023714447021483, 0.5699348449707031]
[2.033304500579831, 0.6175422668457031]
[2.0716987609863295, 0.6433486938476562]
[2.1003304481506433, 0.6856536865234375]
[2.1483842849731474, 0.7096576690673828]
[2.1769821166992216, 0.7093906402587891]
[2.2059478759765767, 0.7131767272949219]
[2.244215297698979, 0.7298564910888672]
[2.253817272186282, 0.7647037506103516]
[2.2827624320983873, 0.764007568359375]
[2.2826825141906752, 0.7795429229736328]
[2.301973152160656, 0.7902145385742188]
[2.3115695953369197, 0.7923698425292969]
[2.3401902198791618, 0.792999267578125]
[2.3403213500976605, 0.7895469665527344]
