[22.509551048278816, 3.721771240234375]
[22.414272022247317, 3.719930648803711]
[22.328252696990965, 3.7204837799072266]
[22.242080783843996, 3.723173141479492]
[22.156337642669683, 3.7204360961914062]
[22.089495372772213, 3.7186336517333984]
[22.022307014465326, 3.720722198486328]
[21.936194610595706, 3.7191104888916016]
[21.869242954254148, 3.7166976928710938]
[21.802212619781493, 3.719663619995117]
[21.744568157196042, 3.7218379974365234]
[21.6870735168457, 3.7200355529785156]
[21.64872426986694, 3.7198829650878906]
[21.59092063903809, 3.721485137939453]
[21.543210124969484, 3.716602325439453]
[21.485680484771734, 3.7133121490478516]
[21.4378080368042, 3.714628219604492]
[21.36134405136108, 3.7105464935302734]
[21.30418405532837, 3.703937530517578]
[21.21805400848389, 3.7020492553710938]
[21.103471374511713, 3.698854446411133]
[20.979470252990723, 3.690004348754883]
[20.845925235748282, 3.685588836669922]
[20.65486688613892, 3.6814498901367188]
[20.464261245727535, 3.6640167236328125]
[20.254551029205324, 3.6516571044921875]
[19.99700479507446, 3.6446189880371094]
[19.710923194885254, 3.6362838745117188]
[19.41560173034668, 3.6307525634765625]
[19.081841468811028, 3.6330699920654297]
[18.738734531402592, 3.6336898803710938]
[18.40549201965331, 3.636198043823242]
[18.08165397644043, 3.6381912231445312]
[17.7581416130066, 3.6433887481689453]
[17.47306289672852, 3.6426162719726562]
[17.216641330718993, 3.640308380126953]
[16.979438018798824, 3.6374378204345703]
[16.751819515228277, 3.631105422973633]
